id,source_url,date_collected,sentence,notes
170,https://hlauto.vn,7/4/2026 0:00,"Biến tần Mitsubishi FR-F800 5,5kW báo lỗi quá dòng sau sửa bo mạch điều khiển",
171,https://hlauto.vn,7/4/2026 0:00,"Xưởng sản xuất gỗ tại Bình Dương, biến tần Mitsubishi FR-F800 điều khiển băng tải bị sét đánh làm cháy bo mạch điều khiển.",
172,https://hlauto.vn,7/4/2026 0:00,"Nhà máy sản xuất nhựa, ATV930 11kW truyền động trục vít ép",
173,https://hlauto.vn,7/4/2026 0:00,"Sau sửa chữa quạt làm mát, thử nghiệm sau khi sửa chữa biến tần gặp lỗi quá nhiệt.",
174,https://hlauto.vn,7/4/2026 0:00,Tôi từng mất 3 ngày để tìm lỗi biến tần Mitsubishi FR-E720,
175,https://hlauto.vn,7/4/2026 0:00,"Thay đủ thứ từ IGBT đến bo mạch, cuối cùng mới phát hiện chỉ do cài sai chế độ điều khiển từ Sensorless Vector sang V/F",
176,https://hlauto.vn,7/4/2026 0:00,"Trong hệ thống tự động hóa hiện đại, truyền thông biến tần PLC qua Modbus RTU/TCP là điều không thể thiếu",
177,https://hlauto.vn,7/4/2026 0:00,"Tại nhà máy thức ăn chăn nuôi Bình Minh, 5 biến tần ABB ACS580 cùng chung 1 địa chỉ Modbus ID = 01.",
178,https://hlauto.vn,7/4/2026 0:00,"Kết quả là cả 5 biến tần đều không nhận được lệnh từ PLC, dây chuyền nghiền ngừng hoạt động 4 tiếng.",
179,https://hlauto.vn,7/4/2026 0:00,Cài đặt tham số không phù hợp,
180,https://hlauto.vn,7/4/2026 0:00,"12 biến tần Schneider ATV312 điều khiển băng tải chuyền thép đột nhiên cùng báo lỗi ""Communication Error"" sau khi bảo trì định kỳ.",
181,https://hlauto.vn,7/4/2026 0:00,Biến tần Delta VFD-M 15kW tại xưởng sản xuất gạch Viglacera. Motor 15kW/4P/380V/28A nhưng kỹ thuật viên cài P10=11kW.,
182,https://hlauto.vn,7/4/2026 0:00,"motor không đạt đủ mô-men, máy ép gạch chạy chậm, sản lượng giảm 30%.",
183,https://hlauto.vn,7/4/2026 0:00,Dây chuyền đóng chai bia với 8 biến tần Schneider ATV320 điều khiển băng tải.,
184,https://hlauto.vn,7/4/2026 0:00,"PLC Schneider M241 gửi lệnh 25Hz, nhưng biến tần chạy 15Hz rồi nhảy lên 35Hz",
185,https://hlauto.vn,7/4/2026 0:00,HMI Weintek eMT3120A và PLC M241 cùng ghi vào register 40002 (frequency reference) với tần suất cao,
186,https://hlauto.vn,7/4/2026 0:00,Phân xưởng sản xuất thức ăn thủy sản với biến tần Yaskawa CIMR-VC4A0018 (7.5kW),
187,https://hlauto.vn,7/4/2026 0:00,"Màn hình LCD hiển thị ký tự lạ: ""A.RUN"", ""F.?@#""",
188,https://hlauto.vn,7/4/2026 0:00,Hệ thống băng tải than tại nhà máy xi măng Hoàng Thạch.,
189,https://hlauto.vn,7/4/2026 0:00,Lỗi xung đột PLC-HMI tại nhà máy bia Sabeco,
190,https://hlauto.vn,7/4/2026 0:00,Cảm biến nhiệt NTC 10kΩ trên tản nhiệt bị đứt mạch từ 2 tháng trước,
191,https://hlauto.vn,7/4/2026 0:00,"Biến tần báo ""OH"" (Overheat) dù chưa chạy",
192,https://hlauto.vn,7/4/2026 0:00,LED báo lỗi nháy liên tục theo pattern cố định,
193,https://hlauto.vn,7/4/2026 0:00,"Cuối năm 2024, HLAuto nhận được cuộc gọi khẩn từ một nhà máy chế biến thức ăn gia súc tại Đồng Nai",
194,https://hlauto.vn,7/4/2026 0:00,"Biến tần ABB ACS880 75kW điều khiển băng tải chính liên tục báo lỗi ""OH1"" sau 3 tháng vận hành.",
195,https://hlauto.vn,7/4/2026 0:00,"Dù đã ngắt nguồn AC, tụ điện trong biến tần vẫn có thể chứa điện áp cao (>400V DC) trong 10-15 phút.",
196,https://hlauto.vn,7/4/2026 0:00,"Tháng 3/2024, HLAuto nhận được yêu cầu khẩn cấp từ nhà máy xi măng Hoàng Thạch - Quảng Ninh",
197,https://hlauto.vn,7/4/2026 0:00,"Biến tần ABB ACS880-01-430A-3 (200kW) điều khiển quạt hút bụi chính liên tục báo lỗi ""OH1"" sau 6 tháng vận hành.",
198,https://hlauto.vn,7/4/2026 0:00,"Bo điều khiển (Control Board) chính là ""bộ não"" của toàn bộ hệ thống biến tần",
199,https://hlauto.vn,7/4/2026 0:00,"Vi điều khiển (MCU/DSP): Xử lý thuật toán điều khiển, thường là ARM Cortex hoặc DSP TI",
200,https://hlauto.vn,7/4/2026 0:00,"Mạch nguồn xung: Cấp nguồn ổn định 5V, 3.3V, ±15V cho các IC",
201,https://hlauto.vn,7/4/2026 0:00,"IC giao tiếp: RS485, CAN, Modbus để kết nối với PLC/HMI",
202,https://hlauto.vn,7/4/2026 0:00,Màn hình LED 7 đoạn hiển thị loạn ký tự,
203,https://hlauto.vn,7/4/2026 0:00,Màn hình LCD chập chờn hoặc mờ dần,
204,https://hlauto.vn,7/4/2026 0:00,"Năm 2023, tôi nhận sửa một bo điều khiển Mitsubishi FR-E740.",
205,https://hlauto.vn,7/4/2026 0:00,"Chỉ bằng mắt thường, tôi đã phát hiện tụ tantalum 100µF/16V bị phồng.",
206,https://hlauto.vn,7/4/2026 0:00,Tôi từng nhận sửa một bo điều khiển Delta VFD từ xưởng chế biến thủy sản.,
207,https://hlauto.vn,7/4/2026 0:00,Bo này bị ăn mòn nặng do môi trường ẩm mặn,
208,https://hlauto.vn,7/4/2026 0:00,"Biến tần Schneider ATV312 báo lỗi ""UnF"" (Under Voltage).",
209,https://hlauto.vn,7/4/2026 0:00,Tôi phát hiện IC UC3843 chết do quá nhiệt,
210,https://hlauto.vn,7/4/2026 0:00,"Biến tần Mitsubishi FR-A700 7.5kW điều khiển máy cắt vải, đột nhiên báo lỗi ""OC"" (Over Current) và dừng hoạt động.",
211,https://hlauto.vn,7/4/2026 0:00,Hệ thống 8 biến tần ABB ACS550 kết nối Modbus với PLC Siemens,
212,https://hlauto.vn,7/4/2026 0:00,"Sau cơn dông lớn, biến tần Yaskawa V1000 5.5kW điều khiển máy bào gỗ không lên nguồn.",
213,https://hlauto.vn,7/4/2026 0:00,"PLC báo ""Communication Error"" với 3 biến tần",
214,https://hlauto.vn,7/4/2026 0:00,"Tiếp điểm aptomat 3 pha bị hở một pha do quá tải lặp lại, cầu chì chì nổ không đều",
215,https://hlauto.vn,7/4/2026 0:00,Biến tần Delta VFD-B 15kW báo ERR12 liên tục,
216,https://hlauto.vn,7/4/2026 0:00,Biến tần báo lỗi ERR12 (mất pha đầu vào) sau mỗi 2–3 ngày chạy.,
217,https://hlauto.vn,7/4/2026 0:00,"Contactor 3 pha đã dùng được 2 năm, tiếp điểm pha T bị mòn không đều, điện trở tiếp xúc tăng cao",
218,https://hlauto.vn,7/4/2026 0:00,Biến tần Schneider ATV320 7.5kW báo SPO,
219,https://hlauto.vn,7/4/2026 0:00,"Biến tần chạy bình thường đến 35 Hz, nhưng khi tăng tần số lên 45–50 Hz thì báo SPO (mất pha đầu ra)",
220,https://hlauto.vn,7/4/2026 0:00,"Bạn sinh viên năm 4 ngành Điện tự động hóa mang biến tần INVT GD100 về xưởng thực tập, biến tần báo E-16 (mất pha đầu vào) nhưng đo điện áp 3 pha đầu vào vẫn đủ và cân bằng.",
221,https://hlauto.vn,7/4/2026 0:00,"Bụi bông sợi (xưởng dệt cũ) bám dày lên board điều khiển, làm tăng điện trở rò giữa các đường mạch, cảm biến điện áp (voltage sensing resistor) đọc sai giá trị pha R.",
222,https://hlauto.vn,7/4/2026 0:00,Sinh viên thực tập phát hiện lỗi mất pha trong 30 phút,
223,https://hlauto.vn,7/4/2026 0:00,Quạt tản nhiệt kêu khác thường hoặc không quay,
224,https://hlauto.vn,7/4/2026 0:00,Quạt tản nhiệt hỏng hoặc bám bụi nặng,
225,https://hlauto.vn,7/4/2026 0:00,Module IGBT hoặc mosfet suy giảm tuổi thọ,
226,https://hlauto.vn,7/4/2026 0:00,Cảm biến nhiệt (thermistor/NTC) bị lỗi – báo OH sai,
227,https://hlauto.vn,7/4/2026 0:00,"Biến tần báo OH1, dừng máy sau 2–3 giờ chạy, reset tắt-bật thì chạy lại được nhưng lỗi tái phát.",
228,https://hlauto.vn,7/4/2026 0:00,Xưởng dệt Bắc Ninh có INVT GD200A 22 kW báo lỗi OH1 lặp lại 3 lần/tuần,
229,https://hlauto.vn,7/4/2026 0:00,"Biến tần báo OH1, dừng máy sau 2–3 giờ chạy, reset tắt-bật thì chạy lại được nhưng lỗi tái phát",
230,https://hlauto.vn,7/4/2026 0:00,"Xưởng chế biến gỗ tại Gia Lâm, Hà Nội – tủ điện không có điều hòa, đặt ngay cạnh máy bào phát sinh nhiều mùn gỗ.",
231,https://hlauto.vn,7/4/2026 0:00,Biến tần G120 trip F30001 (OH) ngay sau 30 phút khởi động mỗi ngày.,
232,https://hlauto.vn,7/4/2026 0:00,Fuji Frenic 5000V7 280 kW – Xưởng gỗ Hà Nam: OH1 sau 2–3 giờ chạy,
233,https://hlauto.vn,7/4/2026 0:00,Đây là một trong những ca sửa biến tần lỗi OH nặng nhất mà HLAuto tiếp nhận trong quý I/2026.,
234,https://hlauto.vn,7/4/2026 0:00,Biến tần Fuji Frenic 5000V7 công suất 280 kW tại xưởng gỗ Hà Nam – vận hành liên tục cho hệ thống băng tải chính – bắt đầu báo lỗi OH1 sau khoảng 2 đến 3 giờ khởi động mỗi ca,
235,https://hlauto.vn,7/4/2026 0:00,Máy 280 kW chạy với quạt chết hoàn toàn trong môi trường bụi là tổ hợp gây OH1 chắc chắn.,
236,https://hlauto.vn,7/4/2026 0:00,"Điện áp lưới khu công nghiệp tại Bắc Ninh, Hưng Yên, Thái Nguyên thường dao động đáng kể trong giờ cao điểm – đặc biệt với các nhà máy nằm ở cuối đường dây hạ áp, nguồn yếu vốn đã không ổn định.",
237,https://hlauto.vn,7/4/2026 0:00,"Biến tần 7.5 kW, dây 4 mm², khoảng cách từ tủ điện đến biến tần khoảng 60 m",
238,https://hlauto.vn,7/4/2026 0:00,Tụ điện DC bus (electrolytic capacitor) là linh kiện tiêu hao quan trọng nhất trong biến tần.,
239,https://hlauto.vn,7/4/2026 0:00,"Băng tải báo UV vào giờ cao điểm tại nhà máy thực phẩm, Bắc Ninh",
240,https://hlauto.vn,7/4/2026 0:00,Biến tần INVT GD200A-7R5G/011P-4 (7.5 kW) báo UV mỗi ngày vào khoảng 11h30–12h30 và 17h–18h,
241,https://hlauto.vn,7/4/2026 0:00,Biến tần Delta VFD-C2000 5.5 kW báo UV mỗi khi motor khởi động tải máy dập nhỏ (tải nặng lúc khởi động),
242,https://hlauto.vn,7/4/2026 0:00,"Biến tần Yaskawa A1000 11 kW đã dùng 8 năm, gần đây bắt đầu báo UV1 ngẫu nhiên khi chạy tải từ 60% trở lên",
243,https://hlauto.vn,7/4/2026 0:00,"Tụ DC bus già sau 8 năm vận hành rại nhà máy dệt, Thái Bình",
244,https://hlauto.vn,7/4/2026 0:00,Thay toàn bộ bộ tụ DC bus bằng tụ Nippon Chemi-Con cùng spec,
245,https://hlauto.vn,7/4/2026 0:00,Biến tần Siemens G120 15 kW báo F0003 (UV) nhưng đo DC bus thực tế bằng đồng hồ thì điện áp hoàn toàn bình thường (~538VDC).,
246,https://hlauto.vn,7/4/2026 0:00,"Nhà máy nhựa, Vĩnh Phúc có board đo áp báo sai",
247,https://hlauto.vn,7/4/2026 0:00,Biến tần Siemens G120 15 kW báo F0003 (UV) nhưng đo DC bus thực tế bằng đồng hồ thì điện áp hoàn toàn bình thường (~538VDC),
248,https://hlauto.vn,7/4/2026 0:00,"Biến tần INVT GD200-037G/045P-4 (37kW), dây chuyền cưa xẻ gỗ.",
249,https://hlauto.vn,7/4/2026 0:00,"Biến tần Yaskawa GA500-4045 (45kW) báo OL3 lúc khởi động buổi sáng, chạy bình thường buổi chiều.",
250,https://hlauto.vn,7/4/2026 0:00,"INVT 37kW, dây chuyền ép nhựa, báo OL1 sau 20 phút chạy.",
251,https://hlauto.vn,7/4/2026 0:00,Quạt HVAC tòa nhà chạy chập chờn sau khi thay motor,
